Time,VIB57,VIB58,VIB59
13:52:31:898,0.4236,0.7498,1.5078
13:52:31:902,0.4196,0.7514,1.5106
13:52:31:906,0.4224,0.7486,1.5082
13:52:31:910,0.4224,0.749,1.5066
13:52:31:914,0.4224,0.7502,1.5014
13:52:31:917,0.4248,0.7518,1.4918
13:52:31:921,0.4204,0.755,1.4866
13:52:31:925,0.4156,0.7546,1.4754
13:52:31:929,0.414,0.7594,1.4754
13:52:31:933,0.4168,0.7578,1.475
13:52:31:937,0.4136,0.761,1.4858
13:52:31:941,0.4128,0.7642,1.4922
13:52:31:945,0.416,0.7654,1.4994
13:52:31:949,0.4176,0.7654,1.511
13:52:31:953,0.4228,0.7614,1.5198
13:52:31:957,0.422,0.7582,1.5266
13:52:31:960,0.4216,0.755,1.5278
13:52:31:964,0.4236,0.7558,1.5338
13:52:31:968,0.4204,0.7546,1.5278
13:52:31:972,0.4212,0.7582,1.5326
13:52:31:976,0.4212,0.7574,1.5374
13:52:31:980,0.4192,0.7594,1.5386
13:52:31:984,0.416,0.757,1.547
13:52:31:988,0.4172,0.7546,1.5518
13:52:31:992,0.4196,0.7546,1.5578
13:52:31:996,0.422,0.7502,1.553
13:52:32:000,0.4212,0.749,1.5566
13:52:32:003,0.4212,0.7534,1.551
13:52:32:007,0.4232,0.7526,1.549
13:52:32:011,0.4196,0.755,1.5474
13:52:32:015,0.4196,0.7494,1.5442
13:52:32:019,0.4208,0.749,1.5422
13:52:32:023,0.424,0.7462,1.5418
13:52:32:027,0.4164,0.7482,1.5382
13:52:32:031,0.4152,0.7462,1.531
13:52:32:035,0.414,0.7454,1.5238
13:52:32:039,0.4176,0.745,1.519
13:52:32:042,0.4164,0.7506,1.519
13:52:32:046,0.42,0.7466,1.5142
13:52:32:050,0.4228,0.7498,1.5194
13:52:32:054,0.4232,0.7454,1.5234
13:52:32:058,0.4244,0.7414,1.527
13:52:32:062,0.4204,0.7438,1.5286
13:52:32:066,0.424,0.741,1.529
13:52:32:070,0.4212,0.743,1.5326
13:52:32:074,0.4228,0.7418,1.5314
13:52:32:078,0.4236,0.7442,1.529
13:52:32:082,0.418,0.7466,1.5362
13:52:32:085,0.4168,0.743,1.5342
13:52:32:089,0.4184,0.7458,1.5418
13:52:32:093,0.4212,0.7438,1.5398
13:52:32:097,0.4224,0.7434,1.5382
13:52:32:101,0.4192,0.7434,1.5334
13:52:32:105,0.4196,0.7422,1.529
13:52:32:109,0.4188,0.745,1.5226
13:52:32:113,0.4236,0.7466,1.513
13:52:32:117,0.4228,0.7482,1.5138
13:52:32:121,0.4192,0.7478,1.5078
13:52:32:125,0.4196,0.7442,1.5086
13:52:32:128,0.4128,0.7486,1.507
13:52:32:132,0.4176,0.747,1.5046
13:52:32:136,0.4192,0.7474,1.4986
13:52:32:140,0.4152,0.745,1.5034
13:52:32:144,0.4208,0.747,1.497
13:52:32:148,0.4188,0.7474,1.4978
13:52:32:152,0.4172,0.7466,1.4994
13:52:32:156,0.4196,0.7462,1.5066
13:52:32:160,0.4204,0.7498,1.5118
13:52:32:164,0.4204,0.749,1.5226
13:52:32:167,0.4184,0.7514,1.529
13:52:32:171,0.4184,0.7486,1.5342
13:52:32:175,0.4188,0.7506,1.535
13:52:32:179,0.416,0.7446,1.5362
13:52:32:183,0.4224,0.7474,1.5434
13:52:32:187,0.4196,0.749,1.5438
13:52:32:191,0.42,0.7494,1.5494
13:52:32:195,0.4192,0.7478,1.5458
13:52:32:199,0.4172,0.749,1.561
13:52:32:203,0.4172,0.7518,1.5574
13:52:32:207,0.4288,0.7506,1.5582
13:52:32:210,0.4196,0.7518,1.5454
13:52:32:214,0.4184,0.7538,1.539
13:52:32:218,0.4172,0.753,1.5374
13:52:32:222,0.4196,0.7514,1.5362
13:52:32:226,0.4212,0.753,1.5366
13:52:32:230,0.422,0.7506,1.5334
13:52:32:234,0.4208,0.751,1.533
13:52:32:238,0.4164,0.7518,1.529
13:52:32:242,0.418,0.751,1.5262
13:52:32:246,0.422,0.753,1.5214
13:52:32:250,0.418,0.7526,1.5194
13:52:32:253,0.4188,0.7546,1.511
13:52:32:257,0.418,0.7522,1.5062
13:52:32:261,0.4136,0.7546,1.5026
13:52:32:265,0.422,0.7522,1.505
13:52:32:269,0.4108,0.7574,1.507
13:52:32:273,0.4156,0.7574,1.5086
13:52:32:277,0.4196,0.7574,1.5178
13:52:32:281,0.4136,0.753,1.5186
13:52:32:285,0.4228,0.7558,1.5238
13:52:32:289,0.418,0.7558,1.519
13:52:32:292,0.42,0.7526,1.525
13:52:32:296,0.4196,0.753,1.5286
13:52:32:300,0.42,0.7542,1.5266
13:52:32:304,0.4212,0.7518,1.5378
13:52:32:308,0.4168,0.7538,1.5358
13:52:32:312,0.4196,0.7542,1.5478
13:52:32:316,0.4188,0.7522,1.541
13:52:32:320,0.4208,0.7546,1.543
13:52:32:324,0.4192,0.7498,1.5418
13:52:32:328,0.4184,0.7494,1.5354
13:52:32:332,0.4168,0.7454,1.5358
13:52:32:335,0.4208,0.7426,1.5326
13:52:32:339,0.4144,0.7454,1.5306
13:52:32:343,0.4228,0.7458,1.5266
13:52:32:347,0.4188,0.7446,1.521
13:52:32:351,0.4176,0.7474,1.5158
13:52:32:355,0.4188,0.7486,1.5214
13:52:32:359,0.4184,0.7458,1.5166
13:52:32:363,0.4164,0.7526,1.5186
13:52:32:367,0.4212,0.7446,1.5178
13:52:32:371,0.4184,0.7454,1.5242
13:52:32:375,0.418,0.743,1.5238
13:52:32:378,0.4204,0.743,1.5322
13:52:32:382,0.4192,0.7418,1.5362
13:52:32:386,0.4192,0.7438,1.5382
13:52:32:390,0.4192,0.7462,1.545
13:52:32:394,0.4196,0.7442,1.5446
13:52:32:398,0.4164,0.7466,1.5426
13:52:32:402,0.4184,0.749,1.5482
13:52:32:406,0.418,0.7434,1.5518
13:52:32:410,0.4156,0.7442,1.551
13:52:32:414,0.4196,0.7458,1.5574
13:52:32:417,0.4188,0.7466,1.5562
13:52:32:421,0.4148,0.751,1.5538
13:52:32:425,0.422,0.751,1.5542
13:52:32:429,0.4192,0.7498,1.5546
13:52:32:433,0.4204,0.751,1.5506
13:52:32:437,0.42,0.7506,1.5458
13:52:32:441,0.416,0.7518,1.5474
13:52:32:445,0.4208,0.7486,1.5422
13:52:32:449,0.4196,0.7514,1.5362
13:52:32:453,0.416,0.7498,1.531
13:52:32:457,0.4168,0.7478,1.5274
13:52:32:460,0.4148,0.7522,1.5222
13:52:32:464,0.4196,0.7526,1.523
13:52:32:468,0.4148,0.753,1.5206
13:52:32:472,0.4184,0.7574,1.5198
13:52:32:476,0.4176,0.751,1.5242
13:52:32:480,0.4164,0.7534,1.5198
13:52:32:484,0.4184,0.7522,1.5246
13:52:32:488,0.4164,0.749,1.5198
13:52:32:492,0.418,0.7502,1.5254
13:52:32:496,0.4172,0.7466,1.5238
13:52:32:500,0.4184,0.7486,1.5222
13:52:32:503,0.4204,0.7498,1.5218
13:52:32:507,0.4184,0.7502,1.5206
13:52:32:511,0.4164,0.751,1.5254
13:52:32:515,0.4196,0.7514,1.5318
13:52:32:519,0.4216,0.7518,1.5346
13:52:32:523,0.4236,0.7518,1.5358
13:52:32:527,0.4224,0.7506,1.5422
13:52:32:531,0.4192,0.7546,1.5434
13:52:32:535,0.4184,0.7518,1.543
13:52:32:539,0.4184,0.7546,1.5374
13:52:32:542,0.42,0.7542,1.5374
13:52:32:546,0.4232,0.755,1.5322
13:52:32:550,0.4192,0.757,1.5306
13:52:32:554,0.4212,0.7546,1.5286
13:52:32:558,0.4196,0.7546,1.5242
13:52:32:562,0.4164,0.7554,1.5218
13:52:32:566,0.4152,0.7686,1.5186
13:52:32:570,0.4592,0.757,1.4958
13:52:32:574,0.6256,0.7118,1.4934
13:52:32:578,0.6292,0.733,1.4998
13:52:32:582,0.512,0.7546,1.5686
13:52:32:585,0.5132,0.7806,1.5126
13:52:32:589,0.504,0.7762,1.507
13:52:32:593,0.4468,0.7746,1.5078
13:52:32:597,0.43,0.7406,1.5302
13:52:32:601,0.4576,0.7398,1.5238
13:52:32:605,0.4708,0.7322,1.5194
13:52:32:609,0.4432,0.7522,1.529
13:52:32:613,0.4272,0.7654,1.5262
13:52:32:617,0.438,0.7638,1.5202
13:52:32:621,0.4544,0.7582,1.5358
13:52:32:625,0.4376,0.7614,1.5106
13:52:32:628,0.4412,0.7586,1.5446
13:52:32:632,0.4304,0.7542,1.5374
13:52:32:636,0.4164,0.7502,1.5322
13:52:32:640,0.3908,0.7518,1.5406
13:52:32:644,0.3924,0.7526,1.523
13:52:32:648,0.4012,0.7446,1.525
13:52:32:652,0.402,0.7478,1.5286
13:52:32:656,0.4176,0.7458,1.5182
13:52:32:660,0.4708,0.7426,1.5058
13:52:32:664,0.4584,0.7486,1.5198
13:52:32:667,0.4612,0.7442,1.5258
13:52:32:671,0.4552,0.749,1.5058
13:52:32:675,0.4492,0.7438,1.5246
13:52:32:679,0.4228,0.7526,1.5142
13:52:32:683,0.4116,0.7422,1.5198
13:52:32:687,0.3948,0.7466,1.5118
13:52:32:691,0.3788,0.7454,1.5242
13:52:32:695,0.3688,0.7394,1.5042
13:52:32:699,0.388,0.7442,1.5094
13:52:32:703,0.4636,0.7406,1.5094
13:52:32:707,0.528,0.7442,1.515
13:52:32:710,0.5148,0.7542,1.5234
13:52:32:714,0.5048,0.751,1.5302
13:52:32:718,0.5,0.751,1.5158
13:52:32:722,0.4556,0.7546,1.5466
13:52:32:726,0.384,0.7494,1.525
13:52:32:730,0.3692,0.7502,1.5734
13:52:32:734,0.2084,0.7518,1.5118
13:52:32:738,0.3204,0.7334,1.5522
13:52:32:742,0.4108,0.729,1.4906
13:52:32:746,0.4572,0.7614,1.5826
13:52:32:750,0.458,0.7574,1.5166
13:52:32:753,0.5008,0.7538,1.5498
13:52:32:757,0.464,0.7614,1.535
13:52:32:761,0.3596,0.7646,1.5594
13:52:32:765,0.352,0.7498,1.5154
13:52:32:769,0.3928,0.7378,1.5334
13:52:32:773,0.4272,0.7422,1.525
13:52:32:777,0.4308,0.739,1.5454
13:52:32:781,0.4652,0.7498,1.517
13:52:32:785,0.4392,0.7462,1.5322
13:52:32:789,0.4192,0.7522,1.5258
13:52:32:792,0.4048,0.7478,1.513
13:52:32:796,0.3748,0.7578,1.5166
13:52:32:800,0.3984,0.743,1.5078
13:52:32:804,0.4264,0.7346,1.5018
13:52:32:808,0.4196,0.7462,1.5038
13:52:32:812,0.4224,0.7434,1.5182
13:52:32:816,0.4344,0.7374,1.5082
13:52:32:820,0.4352,0.7506,1.5142
13:52:32:824,0.4468,0.7438,1.5178
13:52:32:828,0.4268,0.7406,1.5286
13:52:32:832,0.4012,0.7426,1.5338
13:52:32:835,0.3692,0.7374,1.5234
13:52:32:839,0.3872,0.729,1.5122
13:52:32:843,0.3944,0.7382,1.5382
13:52:32:847,0.3976,0.739,1.5446
13:52:32:851,0.3864,0.7454,1.5342
13:52:32:855,0.3808,0.7482,1.5422
13:52:32:859,0.362,0.7502,1.537
13:52:32:863,0.3808,0.7398,1.5218
13:52:32:867,0.4304,0.745,1.549
13:52:32:871,0.3728,0.7526,1.5262
13:52:32:875,0.3944,0.7502,1.5538
13:52:32:878,0.4004,0.7422,1.5186
13:52:32:882,0.4456,0.749,1.5358
13:52:32:886,0.5104,0.7402,1.5398
13:52:32:890,0.5104,0.7626,1.5518
13:52:32:894,0.4448,0.7602,1.5682
13:52:32:898,0.4292,0.7638,1.5314
13:52:32:902,0.4184,0.751,1.5382
13:52:32:906,0.3936,0.7598,1.5366
13:52:32:910,0.3884,0.7522,1.535
13:52:32:914,0.406,0.7418,1.5542
13:52:32:917,0.4112,0.7466,1.5534
13:52:32:921,0.4028,0.7534,1.551
13:52:32:925,0.4124,0.7478,1.5602
13:52:32:929,0.4164,0.7578,1.5378
13:52:32:933,0.4228,0.753,1.5502
13:52:32:937,0.4212,0.7546,1.5378
13:52:32:941,0.4128,0.7546,1.5426
13:52:32:945,0.4188,0.7474,1.5422
13:52:32:949,0.4224,0.749,1.5386
13:52:32:953,0.4048,0.7474,1.5486
13:52:32:957,0.3996,0.7478,1.5406
13:52:32:960,0.4256,0.7438,1.5486
13:52:32:964,0.4212,0.749,1.5326
13:52:32:968,0.4232,0.7518,1.539
13:52:32:972,0.43,0.7482,1.5306
13:52:32:976,0.4172,0.7518,1.527
13:52:32:980,0.4012,0.7474,1.5198
13:52:32:984,0.4032,0.7526,1.5174
13:52:32:988,0.404,0.7438,1.5218
13:52:32:992,0.4092,0.7558,1.5186
13:52:32:996,0.4092,0.747,1.5218
13:52:33:000,0.4172,0.7586,1.5186
13:52:33:003,0.4076,0.7522,1.5262
13:52:33:007,0.4092,0.7566,1.5178
13:52:33:011,0.4096,0.7506,1.5198
13:52:33:015,0.4232,0.7546,1.5094
13:52:33:019,0.4212,0.7518,1.5102
13:52:33:023,0.4276,0.7582,1.5194
13:52:33:027,0.398,0.7558,1.5158
13:52:33:031,0.4076,0.755,1.521
13:52:33:035,0.4052,0.755,1.5226
13:52:33:039,0.406,0.7566,1.531
13:52:33:042,0.408,0.7558,1.531
13:52:33:046,0.4136,0.749,1.5418
13:52:33:050,0.4148,0.7566,1.5366
13:52:33:054,0.4156,0.7518,1.5426
13:52:33:058,0.4212,0.7586,1.5422
13:52:33:062,0.4116,0.7534,1.5406
13:52:33:066,0.4132,0.749,1.5406
13:52:33:070,0.4192,0.7506,1.5366
13:52:33:074,0.4172,0.749,1.5402
13:52:33:078,0.424,0.7502,1.5382
13:52:33:082,0.416,0.7522,1.5314
13:52:33:085,0.4116,0.749,1.535
13:52:33:089,0.41,0.7514,1.5322
13:52:33:093,0.4084,0.7502,1.529
13:52:33:097,0.4072,0.7438,1.5246
13:52:33:101,0.414,0.7494,1.5226
13:52:33:105,0.4116,0.7466,1.5174
13:52:33:109,0.41,0.7462,1.5102
13:52:33:113,0.4172,0.7462,1.5038
13:52:33:117,0.4096,0.7474,1.5106
13:52:33:121,0.4016,0.7478,1.5062
13:52:33:125,0.416,0.7454,1.5122
13:52:33:128,0.4132,0.7494,1.5102
13:52:33:132,0.406,0.7494,1.5226
13:52:33:136,0.414,0.7486,1.5242
13:52:33:140,0.4156,0.7526,1.5258
13:52:33:144,0.4124,0.7494,1.531
13:52:33:148,0.4052,0.751,1.5326
13:52:33:152,0.4092,0.7514,1.531
13:52:33:156,0.4076,0.7506,1.5334
13:52:33:160,0.4056,0.7542,1.5406
13:52:33:164,0.41,0.7514,1.5438
13:52:33:167,0.4212,0.749,1.547
13:52:33:171,0.4084,0.7518,1.5542
13:52:33:175,0.4088,0.7494,1.553
13:52:33:179,0.4144,0.7514,1.5486
13:52:33:183,0.4116,0.7506,1.551
13:52:33:187,0.4064,0.7538,1.5462
13:52:33:191,0.406,0.7494,1.5402
13:52:33:195,0.4092,0.7494,1.5362
13:52:33:199,0.4052,0.7526,1.5278
13:52:33:203,0.4132,0.753,1.5262
13:52:33:207,0.4148,0.757,1.5258
13:52:33:210,0.4104,0.7582,1.5182
13:52:33:214,0.4108,0.7558,1.5186
13:52:33:218,0.404,0.755,1.5162
13:52:33:222,0.4116,0.7534,1.5182
13:52:33:226,0.4092,0.7518,1.5094
13:52:33:230,0.4096,0.7554,1.5066
13:52:33:234,0.41,0.7558,1.5026
13:52:33:238,0.4068,0.759,1.4998
13:52:33:242,0.4048,0.761,1.4978
13:52:33:246,0.418,0.7614,1.5062
13:52:33:250,0.4168,0.7606,1.5078
13:52:33:253,0.4164,0.7594,1.5182
13:52:33:257,0.4156,0.7582,1.5186
13:52:33:261,0.4168,0.7582,1.5298
13:52:33:265,0.4108,0.7546,1.5346
13:52:33:269,0.4092,0.755,1.539
13:52:33:273,0.4084,0.7534,1.5394
13:52:33:277,0.4156,0.7518,1.5438
13:52:33:281,0.4128,0.7526,1.5454
13:52:33:285,0.4176,0.7542,1.547
13:52:33:289,0.4144,0.7518,1.5458
13:52:33:292,0.4152,0.7526,1.547
13:52:33:296,0.4128,0.7522,1.545
13:52:33:300,0.414,0.7542,1.547
13:52:33:304,0.4116,0.7542,1.5434
13:52:33:308,0.412,0.7502,1.5414
13:52:33:312,0.41,0.7538,1.5418
13:52:33:316,0.4052,0.7502,1.5338
13:52:33:320,0.4092,0.7518,1.5286
13:52:33:324,0.4092,0.7498,1.515
13:52:33:328,0.406,0.7538,1.5094
13:52:33:332,0.4096,0.755,1.5046
13:52:33:335,0.414,0.757,1.507
13:52:33:339,0.4072,0.7562,1.5098
13:52:33:343,0.4156,0.7558,1.517
13:52:33:347,0.4184,0.7542,1.5154
13:52:33:351,0.4132,0.7546,1.5218
13:52:33:355,0.4056,0.7546,1.5186
13:52:33:359,0.4104,0.7546,1.5154
13:52:33:363,0.4132,0.7582,1.5162
13:52:33:367,0.4132,0.7586,1.5234
13:52:33:371,0.4132,0.7618,1.523
13:52:33:375,0.416,0.7582,1.5266
13:52:33:378,0.414,0.7562,1.5274
13:52:33:382,0.4216,0.757,1.5342
13:52:33:386,0.4192,0.7582,1.535
13:52:33:390,0.4184,0.7562,1.5314
13:52:33:394,0.424,0.7566,1.5318
13:52:33:398,0.4164,0.7594,1.5274
13:52:33:402,0.4196,0.7566,1.5346
13:52:33:406,0.4204,0.7558,1.5322
13:52:33:410,0.42,0.7534,1.531
13:52:33:414,0.4204,0.7494,1.5326
13:52:33:417,0.4196,0.751,1.5306
13:52:33:421,0.4248,0.7458,1.5238
13:52:33:425,0.4176,0.7506,1.5186
13:52:33:429,0.4196,0.749,1.5198
13:52:33:433,0.4224,0.747,1.5194
13:52:33:437,0.4192,0.7506,1.5194
13:52:33:441,0.4176,0.749,1.5142
13:52:33:445,0.4184,0.7454,1.5162
13:52:33:449,0.4164,0.749,1.513
13:52:33:453,0.4144,0.7466,1.5146
13:52:33:457,0.418,0.7486,1.5082
13:52:33:460,0.4152,0.747,1.5138
13:52:33:464,0.42,0.7478,1.5154
13:52:33:468,0.4188,0.7466,1.5194
13:52:33:472,0.4228,0.7506,1.525
13:52:33:476,0.4148,0.7482,1.5302
13:52:33:480,0.4168,0.751,1.5302
13:52:33:484,0.4216,0.749,1.5362
13:52:33:488,0.4168,0.751,1.5354
13:52:33:492,0.4224,0.7474,1.537
13:52:33:496,0.4188,0.7526,1.5378
13:52:33:500,0.4196,0.7514,1.5446
13:52:33:503,0.4204,0.7518,1.545
13:52:33:507,0.4232,0.7554,1.5426
13:52:33:511,0.418,0.7526,1.5446
13:52:33:515,0.422,0.7538,1.5422
13:52:33:519,0.4168,0.7562,1.5358
13:52:33:523,0.4176,0.7546,1.5334
13:52:33:527,0.4176,0.757,1.5298
13:52:33:531,0.4188,0.7594,1.529
13:52:33:535,0.4176,0.757,1.527
13:52:33:539,0.4168,0.7546,1.5274
13:52:33:542,0.4192,0.7514,1.5254
13:52:33:546,0.42,0.7542,1.5222
13:52:33:550,0.4204,0.7498,1.5214
13:52:33:554,0.4192,0.749,1.5182
13:52:33:558,0.42,0.7506,1.5142
13:52:33:562,0.4252,0.7474,1.521
13:52:33:566,0.4236,0.749,1.5214
13:52:33:570,0.4204,0.7514,1.5182
13:52:33:574,0.4192,0.7482,1.5218
13:52:33:578,0.4172,0.7482,1.5274
13:52:33:582,0.4192,0.751,1.5294
13:52:33:585,0.4196,0.7542,1.5342
13:52:33:589,0.4204,0.7526,1.5346
13:52:33:593,0.4212,0.7542,1.5358
13:52:33:597,0.4156,0.7518,1.5362
13:52:33:601,0.4224,0.7506,1.5466
13:52:33:605,0.4196,0.7474,1.5446
13:52:33:609,0.4184,0.7482,1.5426
13:52:33:613,0.4216,0.7458,1.549
13:52:33:617,0.4224,0.7518,1.5454
13:52:33:621,0.4184,0.7514,1.537
13:52:33:625,0.4232,0.7502,1.5434
13:52:33:628,0.416,0.7502,1.5382
13:52:33:632,0.4232,0.7506,1.5378
13:52:33:636,0.414,0.7498,1.539
13:52:33:640,0.42,0.747,1.5354
13:52:33:644,0.4252,0.753,1.5286
13:52:33:648,0.4212,0.753,1.5238
13:52:33:652,0.4176,0.755,1.5258
13:52:33:656,0.4168,0.7566,1.5222
13:52:33:660,0.4132,0.7594,1.5242
13:52:33:664,0.4184,0.7542,1.529
13:52:33:667,0.4164,0.7598,1.5198
13:52:33:671,0.416,0.761,1.5166
13:52:33:675,0.4208,0.7538,1.5262
13:52:33:679,0.4176,0.761,1.5202
13:52:33:683,0.4248,0.761,1.521
13:52:33:687,0.4192,0.7558,1.5254
13:52:33:691,0.4208,0.7562,1.5242
13:52:33:695,0.42,0.7562,1.5266
13:52:33:699,0.4168,0.7534,1.5346
13:52:33:703,0.4268,0.753,1.5382
13:52:33:707,0.4244,0.753,1.537
13:52:33:710,0.42,0.753,1.5442
13:52:33:714,0.4284,0.7478,1.5502
13:52:33:718,0.426,0.7542,1.547
13:52:33:722,0.4252,0.7518,1.5534
13:52:33:726,0.4244,0.7494,1.559
13:52:33:730,0.4244,0.7498,1.5518
13:52:33:734,0.418,0.7482,1.5542
13:52:33:738,0.4124,0.7514,1.5494
13:52:33:742,0.422,0.749,1.5454
13:52:33:746,0.4188,0.7502,1.5418
13:52:33:750,0.4176,0.7514,1.541
13:52:33:753,0.4212,0.7486,1.5338
13:52:33:757,0.42,0.7526,1.5298
13:52:33:761,0.41,0.7494,1.5302
13:52:33:765,0.4212,0.7462,1.5322
13:52:33:769,0.4188,0.7462,1.5242
13:52:33:773,0.42,0.7454,1.5198
13:52:33:777,0.4248,0.7418,1.519
13:52:33:781,0.4208,0.7514,1.5122
13:52:33:785,0.4268,0.7498,1.513
13:52:33:789,0.4216,0.749,1.5162
13:52:33:792,0.4148,0.7542,1.519
13:52:33:796,0.42,0.7546,1.5258
13:52:33:800,0.4188,0.7538,1.5262
13:52:33:804,0.4224,0.7518,1.5266
13:52:33:808,0.4156,0.7558,1.5258
13:52:33:812,0.4168,0.7526,1.529
13:52:33:816,0.4216,0.7518,1.5258
13:52:33:820,0.4148,0.757,1.5294
13:52:33:824,0.4196,0.7526,1.539
13:52:33:828,0.4248,0.7534,1.5374
13:52:33:832,0.4216,0.7566,1.5386
13:52:33:835,0.4196,0.7522,1.5386
13:52:33:839,0.4264,0.7522,1.5402
13:52:33:843,0.4268,0.7542,1.5334
13:52:33:847,0.4264,0.7534,1.5206
13:52:33:851,0.4252,0.7542,1.5254
13:52:33:855,0.4248,0.751,1.5242
13:52:33:859,0.4264,0.757,1.5194
13:52:33:863,0.4248,0.7546,1.5214
13:52:33:867,0.422,0.7582,1.5202
13:52:33:871,0.414,0.7582,1.5146
13:52:33:875,0.4232,0.7546,1.519
13:52:33:878,0.4192,0.7522,1.513
13:52:33:882,0.4184,0.753,1.5098
13:52:33:886,0.42,0.7406,1.5106
13:52:33:890,0.4168,0.7446,1.5118
13:52:33:894,0.42,0.7438,1.5174
13:52:33:898,0.4208,0.7426,1.5246
13:52:33:902,0.4256,0.7414,1.5286
13:52:33:906,0.4228,0.7466,1.525
13:52:33:910,0.4252,0.7442,1.5302
13:52:33:914,0.4224,0.7442,1.5266
13:52:33:917,0.4212,0.7442,1.5178
13:52:33:921,0.4252,0.745,1.5246
13:52:33:925,0.4268,0.7414,1.5238
13:52:33:929,0.4216,0.7486,1.5202
13:52:33:933,0.4208,0.7482,1.5278
13:52:33:937,0.4204,0.7478,1.5274
13:52:33:941,0.418,0.7534,1.527
13:52:33:945,0.42,0.7502,1.5402
13:52:33:949,0.4184,0.7498,1.5366
13:52:33:953,0.4244,0.7494,1.5342
13:52:33:957,0.4208,0.747,1.531
13:52:33:960,0.4136,0.7538,1.529
13:52:33:964,0.4208,0.7526,1.5198
13:52:33:968,0.424,0.7538,1.515
13:52:33:972,0.4172,0.7562,1.5182
13:52:33:976,0.4256,0.7574,1.5162
13:52:33:980,0.424,0.7614,1.513
13:52:33:984,0.4232,0.7606,1.513
13:52:33:988,0.4204,0.7622,1.5086
13:52:33:992,0.4236,0.7598,1.5066
13:52:33:996,0.4196,0.7578,1.5094
13:52:34:000,0.4148,0.7594,1.5106
13:52:34:003,0.422,0.7518,1.5166
13:52:34:007,0.4188,0.7538,1.521
13:52:34:011,0.4184,0.7554,1.5218
13:52:34:015,0.4168,0.7538,1.527
13:52:34:019,0.414,0.757,1.5306
13:52:34:023,0.4224,0.7534,1.533
13:52:34:027,0.4244,0.753,1.541
13:52:34:031,0.4176,0.7502,1.5434
13:52:34:035,0.4248,0.7466,1.545
13:52:34:039,0.4196,0.7494,1.5406
13:52:34:042,0.42,0.7518,1.5434
13:52:34:046,0.4208,0.753,1.5414
13:52:34:050,0.42,0.7574,1.5366
13:52:34:054,0.4232,0.755,1.539
13:52:34:058,0.4216,0.7534,1.5402
13:52:34:062,0.422,0.749,1.5386
13:52:34:066,0.42,0.7474,1.5358
13:52:34:070,0.4196,0.7486,1.5354
13:52:34:074,0.4216,0.7454,1.537
13:52:34:078,0.4216,0.7474,1.5302
13:52:34:082,0.4196,0.745,1.5358
13:52:34:085,0.4196,0.745,1.533
13:52:34:089,0.4192,0.743,1.5306
13:52:34:093,0.414,0.7442,1.529
13:52:34:097,0.4168,0.7462,1.5274
13:52:34:101,0.4168,0.7434,1.5222
13:52:34:105,0.4188,0.7458,1.5218
13:52:34:109,0.418,0.743,1.5198
13:52:34:113,0.4168,0.7426,1.5186
13:52:34:117,0.4172,0.7422,1.519
13:52:34:121,0.4188,0.743,1.521
13:52:34:125,0.4184,0.7454,1.5242
13:52:34:128,0.4224,0.7482,1.5266
13:52:34:132,0.4188,0.7454,1.5302
13:52:34:136,0.4216,0.7446,1.529
13:52:34:140,0.4228,0.7378,1.5294
13:52:34:144,0.4208,0.7362,1.5346
13:52:34:148,0.4204,0.7406,1.533
13:52:34:152,0.42,0.741,1.5338
13:52:34:156,0.422,0.741,1.5386
13:52:34:160,0.4188,0.7442,1.5402
13:52:34:164,0.422,0.7434,1.5422
13:52:34:167,0.4172,0.7434,1.5406
13:52:34:171,0.4224,0.7454,1.541
13:52:34:175,0.4192,0.7434,1.5362
13:52:34:179,0.4204,0.7466,1.5298
13:52:34:183,0.4188,0.7454,1.5326
13:52:34:187,0.4176,0.7458,1.5306
13:52:34:191,0.4208,0.747,1.5358
13:52:34:195,0.4208,0.7462,1.5346
13:52:34:199,0.42,0.7474,1.5282
13:52:34:203,0.4156,0.747,1.5294
13:52:34:207,0.416,0.7482,1.5314
13:52:34:210,0.4136,0.7494,1.5274
13:52:34:214,0.418,0.7462,1.5262
13:52:34:218,0.418,0.7442,1.5266
13:52:34:222,0.4148,0.7438,1.5286
13:52:34:226,0.4128,0.7454,1.525
13:52:34:230,0.4164,0.743,1.5262
13:52:34:234,0.418,0.747,1.5282
13:52:34:238,0.416,0.749,1.5298
13:52:34:242,0.4176,0.749,1.5318
13:52:34:246,0.4156,0.747,1.535
13:52:34:250,0.42,0.749,1.5274
13:52:34:253,0.4204,0.7446,1.5314
13:52:34:257,0.4204,0.749,1.5322
13:52:34:261,0.418,0.7482,1.5362
13:52:34:265,0.4228,0.7506,1.5386
13:52:34:269,0.4216,0.7514,1.5378
13:52:34:273,0.4208,0.7506,1.5458
13:52:34:277,0.4204,0.7526,1.5358
13:52:34:281,0.4228,0.7526,1.537
13:52:34:285,0.4208,0.7542,1.5294
13:52:34:289,0.4148,0.7554,1.5322
13:52:34:292,0.4168,0.7522,1.5278
13:52:34:296,0.4196,0.753,1.5266
13:52:34:300,0.4164,0.7514,1.529
13:52:34:304,0.4196,0.7514,1.5238
13:52:34:308,0.4188,0.755,1.5278
13:52:34:312,0.4176,0.7518,1.521
13:52:34:316,0.4192,0.7554,1.5242
13:52:34:320,0.4196,0.7514,1.525
13:52:34:324,0.4232,0.753,1.525
13:52:34:328,0.4172,0.7498,1.5214
